process_time,0.8394153118133545,matrix_w,[[-0.0007037253058954055|-0.002721952092672704|0.001956538830432405|0.0002882911201805949]|[-0.0009360070449344547|-0.0007054728490588842|0.003337749219819688|-0.0013349051539732833]|[0.0018018410904823226|-0.0014448243729113176|0.0015490343899801327|-0.002718053711201397]|[-0.002401266692062744|0.0033705026766800575|-0.002038549891090411|0.0007582925980579059]],
,
,
,
process_time,1.7382433414459229,matrix_w,[[0.002799829644428764|0.0014527459135973753|-0.0013698478588306114|-0.001877395296388254]|[0.0010077274308979442|0.0018454604252519295|-0.002356121325701494|-0.0010221638669720293]|[-0.0007919840105337272|-0.0006674473961628154|0.0020664322026156525|-0.001458155154738228]|[0.0010070796240398898|-0.001437945620218638|-0.0017272921080909692|0.001161826561913083]],
process_time,1.032118558883667,matrix_w,[[0.00012799694081270198|0.0021284161519757624|-0.0006809524838443354|-0.00032677718827559227]|[0.0013957683862115952|3.512899445582629e-05|-0.0026728340638188597|-0.0007590389163152265]|[0.003606448979675395|-0.0004091178081034984|-0.0014655855224381237|-0.0038859236804559072]|[-0.004822875635811513|0.0010009221752142897|0.001785099210921357|0.002851382701325952]],
,
process_time,1.7418642044067383,matrix_w,[[0.007634912621738786|0.0026513636724321376|-0.007443661267138674|-0.002797892683221198]|[0.005273658659381806|0.0009786245609973033|-0.0026154325260945056|-0.002683161750479629]|[0.006656357761494358|0.004524371218766803|-0.006590235870091859|-0.0028282208129788186]|[-0.002655752918877932|-0.0016169897173488542|0.0016817358925408064|0.003238327858325069]],
,
,
process_time,0.6477293968200684,matrix_w,[[-0.004496626862603556|0.0031188223620718055|0.0019274780048100795|0.0023012343369961785]|[-0.0014395420025523486|0.0011747380461289917|-0.0019973118497217594|0.0023367658480906934]|[-0.0009417548783275394|0.0028899988960431025|0.0008242767488391338|-0.0008224654166601228]|[-0.006642643023709328|0.005467926299010885|0.0043339185508142995|-0.0003687265004282263]],
process_time,0.7353129386901855,matrix_w,[[-0.0030391385384754346|0.005061603337939225|-0.006449215229833257|0.0027590005699338316]|[-0.0014686299129230817|0.0008748345393254791|-0.0025947739605589252|0.003880613126316376]|[0.0031720489293789534|-0.005387733593590141|0.002950815035694284|-0.000580137044026199]|[-0.0028633892193711107|-0.0006421531487312859|0.001092940385453578|0.002561602127935948]],
process_time,1.4002821445465088,matrix_w,[[-0.001835215343517689|-0.0009703088553100569|0.003312526828572624|4.0136653688052686e-05]|[0.0017643227853553897|0.0032875016220052446|-0.0009455777479560355|-0.002807767381754938]|[0.002620425352598917|0.00046578995413149|-0.0011248355912925447|-0.0003511204238289203]|[-0.002269034271934961|-0.0012277557900880612|0.0008089239958300328|0.002740046563768195]],
,
,
,
,
,
,
,
process_time,1.1010420322418213,matrix_w,[[1.8059385352553372e-05|0.003029064375748874|0.0005525207328686205|-0.00285960182233619]|[0.0008682474574055645|0.0013101086212331825|-0.0017991955733677953|-0.0013413215481411383]|[0.0027049635463524363|-0.002361302026898618|-0.0009651961255704716|0.0018286590469257294]|[0.001435344817958274|-0.0009720413752220318|0.0006255308832593768|-0.001066434860012235]],
process_time,1.1367902755737305,matrix_w,[[-0.002081061065222898|0.001636184167551516|-0.0001702898530646098|0.0013353385668062085]|[4.2822482861327084e-08|0.0005225164330984935|-0.0019905450648716027|-0.00012149888917262982]|[-0.002554016712518615|-0.0006601832797579023|-0.0006126100423322131|0.0026694349056674005]|[-0.00012458605309911627|-0.0009206385850313742|-0.0006940387391611554|0.00221936325919219]],
,
